plays,duration,caption,mentions,hashtags,likes,comments,views,hour,day
177465.0,5.177,"@FashionNova 🤩 

Becoming a mom is reminding yourself how to be sexy again😂",1,0,-1.0,146.0,48094.0,17,Monday
1405694.0,6.779,"If this resonated, comment YES and I’ll send you the full episode right now 🎙️🙏 
The one and only Formula One racing phenomenon @charles_leclerc is on the podcast today. Charles gives us a behind-the scenes glimpse of the life of a professional race car driver. Charles recounts how losing his father in 2017 impacted him on and off the track and how he was able to channel that grief into growth. This conversation offers a masterclass in determination and perseverance. 

Charles Leclerc ON 6 ways to mentally reset after challenges life life & how to change your mindset on learning from mistakes 🎙️

In this episode Charles gets personal about: 
	•	Life on and off the track 
	•	The reality of being an F1 race car driver 
	•	Losing his father at such a young age 
	•	His biggest fears 
	•	Being criticized in the public eye 
	•	The importance of winning the F1 championship 

Search “On Purpose with Jay Shetty” on Apple Podcast or Spotify to listen OR watch the entire episode on Youtube // don’t forget to subscribe and follow so you don’t miss an episode 🔔",1,0,52006.0,527.0,317896.0,12,Monday
308929.0,3069.526,"En vivo con @drgerardobarroso hablando sobre fertilidad, mitos y realidades .",1,0,6281.0,64.0,99806.0,2,Friday
1703902.0,72.0,"@CHARLES_LECLERC EPISODE OUT EVERYWHERE THIS MONDAY 🚨 In this special episode we talk about his biggest fears on and off the track, the loss of his father, the reality of being an F1 driver and more! Make sure you’re following and subscribed to ON Purpose wherever you listen to podcasts so you don’t miss this one 🎙️",1,0,98470.0,507.0,520833.0,12,Saturday
422452.0,10.566,"Hi 🫰❤️
Ps- @jaani777 & @azeemdayani what a song ❤️ 
.
.
.
.
#explore #foryou #roshniwalia #reelitfeelit #trending #dekhatenupehlipehlibaar",2,6,45205.0,649.0,118557.0,15,Sunday
206037.0,15.068,my collab with @fbcounty drops this weekend 🫣 AVAILABLE AT MY ANAHEIM SHOW FIRSTTTTT,1,0,6573.0,345.0,47026.0,2,Friday
384951.0,83.88,"Qui est LE meilleur Apprenti Champion de l’équipe Rouge selon @paga_lmsa ? Découvrez-le dès maintenant 😋⤴️ 
 
""Les Apprentis Champions"", ce lundi à 19:50 sur @w9officiel et déjà en streaming sur @m6plus #LAC",3,1,5930.0,67.0,81159.0,8,Monday
103462.0,19.805,Best way to meditate just to throw you wardrobe away 😝 @the_xo_team,1,0,2565.0,12.0,26517.0,14,Sunday
2241085.0,23.72,After a big @iplt20 🏏💥 Ready to go with the Three Lions on his chest! 🦁 🙌 #ENGvPAK,1,1,334349.0,2036.0,865002.0,16,Friday
14850.0,51.166,"¡Boletín informativo! 

Amplía esta y otras informaciones en nuestra página web: www.deúltimominuto.net

#DeÚltimoMinuto #ElPeriódicodelaVerdad",0,2,238.0,2.0,5428.0,19,Monday
93935.0,77.133,"the most incredible mother’s day gift 😭🫶🏽 my mom was in TEARS💎thank you @brilliantearth for making today so special, my mom deserves the world and being able to give her this ring means so much 💗 happy mother’s day to everyone #brilliantearthpartner #jewlerytour #nyc #jewelry #mothersday",1,5,-1.0,111.0,40416.0,17,Sunday
329960.0,51.268,🌈todo!,0,0,11467.0,81.0,108313.0,14,Thursday
602206.0,59.933,Mis mejores aliados por siempre !!! #FisherPrice #Publicidad,0,2,12930.0,87.0,226991.0,23,Thursday
227500.0,53.01,"""Il y a du chien dedans ?"" 🤨🐶 
Fous rires et interrogations fusent lorsque les hôtes découvrent le nom de la sauce servie par Martial et Cynthia 😅 
 
🍴 #UDPP, spéciale le combat des familles, du lundi au vendredi à 16:40",0,1,2700.0,53.0,79351.0,7,Sunday
47399.0,22.424,"Hello 😼💣💥⛓️🖤😈 

@gate13.pt ⚒️🖤

🎥 @mariobte",2,0,2054.0,123.0,9692.0,16,Monday
16723.0,47.785,Have you seen his flip coin?🤑😱 @the_xo_team,1,0,604.0,1.0,2875.0,12,Monday
262895.0,27.305,"Hijas de Alex Rodríguez llegan de sorpresa a donde su padre que se encontraba viendo un partido de baloncesto.

Amplía esta y otras informaciones en nuestra página web: www.deúltimominuto.net

#DeÚltimoMinuto 
#ElPeriódicodelaVerdad",0,2,10483.0,133.0,99085.0,20,Monday
413667.0,14.931,"Just One 10 Minutes⏰

#XdinaryHeroes #엑스디너리히어로즈
#정수 #Jungsu
#가온 #Gaon
#WE_ARE_ALL_HEROES",0,7,69048.0,678.0,91784.0,10,Sunday
528869.0,63.411,"Probemos la nueva máscara de pestañas Panorama de @lorealparis tendencias de maquillaje que me encantan !! 
#PanoramaMascara #MiradaPanoramica #LorealParisMakeup
#Publicidad",1,4,11542.0,173.0,152006.0,23,Thursday
18253.0,26.966,my everyday lip combo 😍finally tried the viral @clarinsusa lip oil and i’m so obsessed 💕 the perfect lip oil that doesn’t feel sticky and actually hydrates your lips 😌 #clarinspartner #clarinslipoil #lipcombo #lipoil #makeup,1,5,-1.0,35.0,5163.0,20,Friday
1026430.0,54.634,"Good Bye 2023, Thank you everyone for having us this year!",0,0,137730.0,1102.0,288843.0,14,Sunday
112713.0,64.201,"‘What a fantastic end to the weekend.’ 🤩

James reflects on the first point scoring weekend for the team 👊",0,0,12700.0,139.0,36195.0,18,Sunday
2848030.053377563,46.966,The FIFA World Cup™️ is here! Feel It On The Biggest Stage with @EASPORTSFIFA on @PLAYSTATION 🌎⚽⚡,2,0,25266.0,93.0,364475.0,13,Friday
3277899.0,72.133,"On est ensemble.

Wilo stays ❤️",0,0,263004.0,3758.0,1095650.0,14,Friday
2049899.0,66.066,"#MAESTRO Jun Han의 지휘에 맞춰🪄

#XdinaryHeroes #엑스디너리히어로즈
#JunHan
#WE_ARE_ALL_HEROES",0,5,292635.0,4305.0,467268.0,14,Sunday
140948.0,12.49,Can’t believe my baby is 1 🥺🫶🏼,0,0,3491.0,47.0,48621.0,13,Wednesday
183006.0,11.261,"@x.flowers4, wide receiver for the Baltimore Ravens suited up in @casablancabrand and @rhude for @fwrdman🐦‍⬛🙏🏽",4,0,7031.0,108.0,46729.0,18,Friday
135258.0,15.068,JAY COUNTYYYYY - THIS WEEKEND 😈🩷🖤🔜 what are u copping ????,0,0,4849.0,97.0,25602.0,2,Saturday
2644138.0,37.633,"«Мир на двоих»
Релиз: 1 марта",0,0,170446.0,1517.0,1132743.0,15,Tuesday
35730.0,75.696,"¡No te pierdas la nueva entrega de nuestro programa Bajo el Foco! 📺✨ 

Todos los martes a las 7:00 de la noche a través de nuestro canal de YouTube De Último Minuto y por De Último Minuto TV, Bebeto TV.

¡Te esperamos!

Amplía esta y otras informaciones en nuestra página web: www.deúltimominuto.net

#DeÚltimoMinuto #ElPeriódicodelaVerdad #BajoelFoco",0,3,438.0,5.0,12676.0,18,Monday
78962.0,28.524,"@ikarus.festival yesterday @hadecage 💥💥🐎🐎👹🖤
 
Thanks for the unforgettable moments and for having me back ❤️‍🔥🥰🫶🏼

🎥 @greenjack.live",3,0,3815.0,188.0,22037.0,17,Monday
307274.0,88.49,"""Je n’ai aucun cardio, je n’ai aucun sport dans mes pattes"" 😅 
L’annonce du 400 mètres secoue les Apprentis Champions 🫨 Seront-ils à la hauteur ? 
 
""Les Apprentis Champions"", ce lundi à 19:50 sur W9 et déjà en streaming sur @m6plus #LAC",1,1,4512.0,52.0,96215.0,11,Monday
25079.0,17.9,"My go to smoothie @keforma_america 😋 
A quality protein powder is a must ☑️ this meets quality & tastes unreal 🤤 
code:BRUNA10",1,0,-1.0,8.0,4869.0,0,Saturday
1179634.0,60.7,"Do you also open your parcels like me 😁
.
.
.
.
#roshniwalia #explore #foryou #aycs #trending #funny 🔚",0,6,73333.0,670.0,487320.0,16,Thursday
460575.0,37.04,"เก็บตก ! ทุกโมเมนต์ความประทับใจของ ’เน็ต สิรภพ’ @net_siraphop ที่ร่วมบินลัดฟ้า ฉลองการเปิดตัวอย่างยิ่งใหญ่ของ 3CE PINK SPACE HOTEL แฟล็กชิพ สโตร์คอนเซปต์ล้ำใจกลางย่านเมียงดง 🔭

พร้อมค้นพบประสบการณ์แสนอัศจรรย์ในห้วงอวกาศแห่งความงาม ที่รอต้อนรับสาวก 3CE ได้มาเช็คอินกันแล้ววันนี้ 🚀 

#3CE #3CETHAILAND 
#3CEPINKSPACEHOTEL 
#3CEMYEONGDONG 
#3CESEOULTRIP
#3CEMOMENTS",1,6,52708.0,300.0,93987.0,5,Wednesday
195101.0,40.166,"except idgaf, i will never be a sellout. JAY ROXXX 4 THE YOUTH 🌍🫶🏽🖤",0,0,7800.0,143.0,36156.0,4,Tuesday
22129.0,18.807,"This is your sign to try a new preworkout @keforma_america 
CGT explosion is my favorite! Clean long lasting energy with creatine & glutamine 💪🏼",1,0,-1.0,9.0,5066.0,15,Saturday
2848030.053377563,50.2,In episode 2 of #DefiningNumbers presented by @FedEx we break down the playing styles adopted by teams in this season’s Champions League.,1,1,10860.0,53.0,80943.0,12,Wednesday
100898.0,8.846,"Just TOOOO smooth with it 🤌

Rickea Jackson drives thru the lane with ease for her first FG of the night!

📺 League Pass",0,0,3189.0,41.0,28606.0,1,Monday
19938.0,21.106,"Who is looking for a fun way to spend time in @travelportland ? I found @yachttubs a great experience for friends. It offers the ability for you to be the captain of your own yacht tub and see the mighty Descartes river while relaxing in a hot tub with the skyline in the backdrop. 
.
My top tips: 
.
Book around sunset for a unique experience to see the skyline during sunset. 
.
Bring food and refreshments to stay hydrated. 
.
Bring a towel and a robe if you want to keep warm on the way back to the changing room. 
.
Bring 5 friends to Portland and @traveloregon with !  Tag your adventurous buddies and friends for a trip to exit the group chat. 
.
#traveloregon #travelportland #yachttub #hottubtime #hottubboat",3,5,859.0,146.0,4472.0,21,Thursday
95065.0,11.445,An unexpected end @the_xo_team,1,0,3484.0,15.0,25404.0,11,Sunday
172999.0,26.307,IN HONOR OF PRINCESA HITTING 6M streams.. i just wanted to say thank you to everyone who’s stuck with me THIS FAR. bigger and better projects coming soon 🫶🏽,0,0,8179.0,238.0,30719.0,23,Friday
125072.0,11.2,🙄🙄🙄🙄🙄🙄🐰🦋,0,0,-1.0,92.0,28271.0,9,Wednesday
1290015.0,39.0,Congratulations @topeleven on 13 years! Make your journey to football management with me! Download now for free! #ad,1,1,55063.0,1949.0,494959.0,15,Monday
2196136.0,3.713,"Oops 😜
.
.
.
.
.
#roshniwalia #funny #trending #explore #comedy #painting 🔚",0,6,54320.0,454.0,725857.0,16,Wednesday
84840.0,10.166,썸..🩷⚾️🌸,0,0,-1.0,72.0,13483.0,11,Saturday
88652.0,23.5,"DIY LASH EXTENSIONS 😍 What kind of lash girlie are you?

@eylureofficial 7 Day Bond Glue
@sweedbeauty No Lash Lashes 

#eyelashextensions #individuallashes #diylashextensions",2,3,2577.0,92.0,30161.0,9,Sunday
21872.0,42.075,"Wahala 💨 Twitter user cries out after getting bombarded with same song on Snapchat and Tik tok by the same artist

🎥: @thefirstbadsomebody",1,0,-1.0,19.0,10958.0,7,Monday
18608.0,49.388,"Half-Life Fan Made Video is officially out now on @YouTube ❤️ Hundreds of you shared your videos and photos with us. Thank YOU, this video is dedicated to YOU. Currently grabbing a tissue because we’re in shambles.",1,0,827.0,23.0,3826.0,17,Friday
1787998.0,18.333,So come on and let’s go 🖤,0,0,256211.0,762.0,613103.0,12,Saturday
2537767.0,28.722,"Incoming #RedmiPadPro! Bigger upgrades, bigger fun. #FunMadeBigger",0,2,4522.0,45.0,155638.0,12,Monday
120625.0,13.866,💸💸💸💸💸,0,0,-1.0,107.0,22713.0,9,Wednesday
54931.0,16.346,"The Floor 6
21.05.24
@gideon_dj_official @chloecaillet
Video by @young_ 
Thank you",3,0,2182.0,20.0,12066.0,14,Wednesday
70634.0,19.733,0,0,0,-1.0,9.0,17537.0,11,Wednesday
2.0,24.933,0,0,0,1.0,0.0,1.0,9,Monday
2540510.0,37.547,Experience larger-than-life moments with #RedmiPadPro! 🌟 #FunMadeBigger,0,2,4957.0,39.0,143231.0,10,Wednesday
592903.0,89.685,"“Senin aklında ne vardı, anneni kurtarırken kardeşlerinin babasını öldürmek mi?”

#yabani 🖤 
@nowtvturkiye",1,1,22423.0,279.0,201491.0,20,Saturday
818718.0,21.57,"Strapless bras always fall down and stick on bras give me no lift/ slowly come off. 
Here’s I wear summer tops ✨WITH support/lift✨ 
(thin straps, strapless, backless) #boobtape #bodytape 
Shirt: @ryu_label",1,2,19942.0,264.0,287173.0,3,Friday
345067.0,38.056,"Use this Chinese cooking technique to prepare the best tasting shrimp of your life! The baking soda improves the texture and tenderness of shrimp, the salt keeps it moist while it’s cooking, and sugar helps encourage better, faster browning and caramelization 🍤🍤🍤

Cook your rice and marinate the shrimp the night before to get the extra benefit of resistant starch and your meal coming together in less than 10 minutes✨

RECIPE
Ingredients:
-20 pieces of shrimp, peeled and deveined (I butterflied them for presentation purposes)
-1 tsp baking soda
-1 tbsp kosher salt
-2 tbsp sugar
-1 cup ice water
-1 cup ice
-2 tbsp cooking oil (I used avocado) 

seasoning:
-1 tbsp olive oil
-1 tsp garlic powder
-1 tsp sweet paprika
-pinch of salt
-black pepper

sauce:
-2 tbsp mayo (preferably Japanese)
-2 tsp Sriracha
-1 tsp rice vinegar
-1 tsp coconut aminos
-1/4 tsp sesame oil

others:
I served mine with some rice, spinach, edamame, cucumbers, avocado, toasted sesame seeds, and spring onion
but you can enjoy these shrimp on their own, on top of pasta or rice, in salads, wraps, etc!

Method:
1. Place the shrimp (already peeled, deveined and if you want, butterflied) in a large bowl.
2. Add the baking soda, salt, and sugar then mix well.
3. Add the water and ice, then cover and let it marinate in the refrigerator for at least an hour (to overnight).
4. Strain and rinse the shrimp a couple of times. Add olive oil and seasoning (you can do whatever  seasoning you like here).
5. Heat up 1 tbsp oil in a frying pan over medium high heat. Cook your shrimp for 30-60 seconds on each side (it depends on the size and thickness of the shrimp- watch not to overcook!). I cooked them in 2 portions, adding 1 tbsp of oil in-between to not overcrowd the pan. 
6. Plate them, add the other veggies/grains and sauce then enjoy! 
#healthylunch #healthyrecipes #highprotein #shrimp #shrimprecipes",0,5,6820.0,45.0,106299.0,1,Tuesday
55915.0,227.233,"“Home training most times influences the way we see things”

@highchiefobiojulius reacts to content creator Baeu’s interaction with Yinka Ayefele",1,0,1914.0,133.0,28086.0,19,Monday
592870.0,7.551,Bit of a Honda Thanks Day throwback fun ✌️​,0,0,38548.0,51.0,141271.0,10,Wednesday
362815.0,20.107,Laughing and crying at the same time while watching this happen,0,0,10483.0,86.0,123573.0,2,Thursday
1391701.0,30.533,Throwback to when @yaonlylivvonce and @rhearipley_wwe were friends... 💔,2,0,62841.0,435.0,378918.0,18,Monday
5354856.0,49.507,Take an emotional last look at the Cooper house and get caught up on last night’s #YoungSheldon finale now streaming on @paramountplus.,1,1,420278.0,2084.0,2318402.0,17,Friday
120.0,15.041,19-03-2024,0,0,7.0,5.0,51.0,20,Tuesday
241846.0,90.023,"Wahala jam network!! High time for government to make DNA Test free and compulsory also any woman found guilty of paternity fra¥d should face 25 years in pr!son - Concerned Nigerian man says 🙆🏽‍♂️🙁👀🏃🏾‍♂️🏃🏾‍♂️🏃🏾‍♂️🏃🏾‍♂️

Sense or n0nsense?",0,0,23552.0,1214.0,139142.0,10,Monday
88342.0,86.419,"@antisocialextroverrt says “Superstars” is her favorite song she’s ever written and says that when it comes to making music, she does whatever she wants with no boundaries 💫

#jayroxxx #azwaytooactive",1,2,-1.0,110.0,12377.0,1,Wednesday
1789685.0,48.933,"Those reactions 😂
#YoungSheldon #TV #Church #SheldonCooper #BingeWatch",0,5,127460.0,546.0,733213.0,20,Friday
73764.0,10.4,🌅✨,0,0,-1.0,5.0,14086.0,17,Monday
2848030.053377563,36.5,0,0,0,1.0,0.0,38.0,5,Tuesday
530767.0,16.5,❤️🎂,0,0,-1.0,348.0,313384.0,20,Friday
1633347.0,28.333,Cold but don’t care 🙃 so good being back in an F1 car,0,0,159503.0,264.0,707990.0,21,Thursday
48302.0,45.649,Whole lotta love from the holy trinity… @teddyswims @jacross our baby turned 1 today 🐣 go give Happy People a stream in celebration.,2,0,2801.0,47.0,13435.0,17,Friday
60283.0,45.185,"The Floor 8
23.05.24
@cormacmusic @romyromyromy
@charli_xcx & @bedforddanes75
@___faff___ 
Thank you",5,0,3057.0,44.0,13095.0,14,Friday
6615854.0,20.186,"Sheldon may not believe in God, but he’s always believed in his mom 🥲. #YoungSheldon #Family #TV",0,3,557338.0,1001.0,3069024.0,21,Tuesday
185845.0,7.8,갈까 말까 갈까 말까 갈까 말까 갈까 말까 갈까 말까 갈까 말까 갈까 말까 갈까 말까 갈까 말까 냥,0,0,-1.0,99.0,35362.0,12,Saturday
1766377.0,20.477,Sheldon’s memoir gets its final chapter tonight. ❤️,0,0,92786.0,602.0,734733.0,22,Thursday
173.0,15.1,0,0,0,8.0,1.0,132.0,0,Thursday
46175.0,41.77,share this with the person who makes your life complete ❤️‍🩹,0,0,2546.0,36.0,13129.0,20,Wednesday
371585.0,21.666,"Get dressed with me for EDC Las Vegas ✨

#festivaloutfit #festivalfashion #edc #festivalmakeup",0,4,8385.0,142.0,120327.0,14,Monday
3788427.0,48.298,"Xcho & *** - Баллада 
Релиз: 12 апреля 
Угадаете с кем будет фит ?🤫",0,0,279342.0,2019.0,1390772.0,14,Tuesday
823612.0,36.25,Sunday drives ✌️,0,0,77446.0,185.0,243780.0,19,Sunday
50871.0,32.205,there’s no going back.. but I keep coming back,0,0,3370.0,56.0,15131.0,17,Tuesday
769453.0,11.422,🧚,0,0,39250.0,134.0,298669.0,12,Wednesday
93314.0,21.153,"Welcome to the #FunMadeBigger home theater. 📽
A bigger screen allows the joy of immersive bigger fun! #RedmiPadPro",0,2,1984.0,17.0,26665.0,4,Sunday
284277.0,11.766,Good bye,0,0,-1.0,228.0,64961.0,8,Friday
324992.0,24.519,"Queen of being Overdressed 😇

#festivalfashion #festival #edc #getdressedwithme #ootd #outfitoftheday",0,6,7815.0,122.0,111718.0,16,Saturday
250599.0,5.833,🤎🍂🍁,0,0,-1.0,46.0,64054.0,12,Sunday
196408.0,35.109,Wahala Jam Network! “Lambo boy” - Nigerians hypes Seyi Vibez as he steps out last night 🙆🏽‍♂️👀🏃🏾‍♂️🏃🏾‍♂️🏃🏾‍♂️🏃🏾‍♂️,0,0,17809.0,286.0,94851.0,10,Monday
250368.0,17.043,🥤A triple venti battery keeps your #RedmiPadPro juiced up all day long! #FunMadeBigger,0,2,1618.0,20.0,39398.0,10,Friday
63628.0,12.236,"Being a step-mom: What a wild role to step into. 🫣

Kids will consume your world, that’s their nature. They don’t even know how *not* to. (My step son told me he’d love me forever the first day he met me. My step daughter made sure I was sticking around before she let me in, but then really, really let me in.)

Oce you are really in their lives, with these tiny humans living in your home, what’s next?

How TF do you step up, but not over step?

Love them, let them in — but know your role?

Reconcile that your heart and life have been permanently rearranged for kids that aren’t… yours.

What’s your job? What’s not? What does your partner need from you? What does their mom expect? What do you… want?!

And who the hell are our examples here?! Julia Roberts in that one movie and the Evil Step Mother in Cinderella. (Not a lot to work with.)

When I became I stepmom… I dove in. All the way in. It was absolutely overwhelming at times and divine in others. I didn’t always feel like I knew what I was doing, but I knew to put them first. I knew to… show up.

And I have.

Three years later — I make lunches, read through ten thousand school emails, process nightmares, schedule summer camps… and truly… try my best to contribute, organize, and be the best me… for them.

I have the dates their projects are due in my calendar right next to launch schedules for my business and appointments for my two babies. (I also now have a four month old and nearly two year old.)

I receive compliments, often, from those who know, that my family and I do this… well.

For the next few days you can add the Surviving Step-Parenting Workshop to Money Mama at a special price.

As a working mom, you navigate a lot. As a step-mama, there is an entire other layer. It’s not the easiest role (but what are you going to do… give them back?! lol).

You have to embrace it, step-mama. Carve out your place, know the value of what you bring, and lean all the way in.

We get into the hard stuff: Holidays, having two homes, what you can control (more than you think), what you can’t control (just a few things), the boundaries, the bonds, and more. 🙌🏼

The link is in my bio! Let me know if you have any Qs!",0,0,1159.0,36.0,21909.0,18,Sunday
557578.0,339.133,"After seven seasons, it’s hard to choose just one favorite scene— what was yours?
#YoungSheldon #TV #YoungSheldonEdit #CBS",0,4,36710.0,230.0,207447.0,23,Friday
353823.0,18.807,"만족스런 캣주사랑 반짝 추억 꺼내보기🥕
@sonyounaclinic",1,0,17454.0,54.0,116993.0,6,Thursday
88.0,46.966,0,0,0,5.0,0.0,44.0,21,Wednesday
26557.0,39.681,Half-Life official video. Made by you. This Friday ❤️,0,0,1485.0,37.0,6766.0,17,Wednesday
1953.0,15.021,@_melendioficial_  soy la mamá de Daniella te conté su historia x privado DIFUNDIR por las redes hasta que llegue a el. Y pueda dar las Felicidades a Mi Niña. Gracias #Ayudar a Daniella @menudos_corazones,2,1,17.0,1.0,483.0,16,Friday
413.0,5.339,Habla con la mirada y sobrarán las palabras 🪄✨💫💖,0,0,4.0,0.0,98.0,23,Friday
1713202.0,44.6,BREAKING NEWS: #WWERaw General Manager @ScrapDaddyAP has just announced a Women’s World Championship STEEL CAGE Match between @yaonlylivvonce & @beckylynchwwe TONIGHT on #WWERaw!,3,2,87403.0,1807.0,523356.0,20,Monday
460731.0,18.633,@yaonlylivvonce did everything she said she was going to do 👏👏👏,1,0,25632.0,508.0,101226.0,19,Monday
174917.0,25.448,"First night in Vegas babyyy 💳

The getting ready is almost as fun as the night out 😆 had a blast at @omnianightclub to kick off @edc_lasvegas week! Who’s ready to be served some LEWKSSSSS 👀 

@hourglasscosmetics leopard palette 
@olens_contactlens Scandi olive contacts (HOW STUNNING)
@colorwowhair pop and lock hair gloss
@romandyou @romand_en Zero matte lipstick in amazing 
@prettylittlething Co ord set 
@freshbeauty body milk 
@phlur tangerine boy 
@nakedwolfe Jupiter boots 

#omnianightclub #vegas #lasvegas #grwm #getreadywithme
#edc #edcweek",11,7,4411.0,189.0,55769.0,14,Thursday
689119.0,105.833,"Bande-annonce officielle de La Nuit où Laurier Gaudreault s’est réveillé. Disponible dès maintenant sur @clubillico et bientôt sur @canalplus en France - Official trailer for The Night Logan Woke Up, coming to you in 2023 worldwide",2,0,30777.0,518.0,258184.0,1,Monday
167646.0,724.449,0,0,0,-1.0,49.0,59697.0,19,Sunday
341316.0,8.01,"For years I’ve been dreaming of opening my own club in London, a place that represents my experiences in the best of London’s underground club scene; the intimacy, the community, the curation, the sound…
 
This month, I get to make that dream a reality.
 
It’s called The Floor and will be at @venuemot, London. I’ve teamed up with them to create a totally new space and I’ve invited loads of friends and collaborators to join me on the line up every night.
 
See you on the floor. 
 
Tickets go on sale tomorrow, 2nd May 10AM BST at  jamiexx.com",1,0,14405.0,377.0,75167.0,12,Wednesday
23648.0,44.441,"Motherhood is... wild.

It drains you and fills you, in two totally different ways... all at once.

It... changes you.

And requires you to know what is important to you.

It’s important to me that I tune in, go slow and stay aware of what these tiny people are asking from me. And that I respond from intention instead of reacting from overwhelm with them.

It’s important to me that I make a lot of moola, have it work for me, grow my business, and thrive in my career.

It’s important to me that I feel good in my body, enjoy my life, and am really in love.

Some days, I definitely wonder how the hell I’ll do it all.

Some days, I’m circling back to work things in the evening.

Some days, I really feel I’m truly in my flow with it... all.

I am moving toward creating more and more days like the latter.

Over many years, clients have told me that the simplicity by which I see growing a business, making money, and thriving in their career – and the way I convey this – helps them to create ease, freedom, vision, clarity and abundance.

I know how to get clear. I know how to hold a vision. I know how to move toward what I want... way before I know exactly how I will.

As a mom, it’s easy to get stuck in the dailyness of it all – the “how” of the how the f* do I do this every single day? We have to take an aerial view.

There is power in knowing what you’re made for.

There is power in your clarity, your decision, and your choosing.

We can have it all.

And we can create it. Of course we can.

Money Mama is open for enrollment. This is the final call! I wouldn’t wait.

LINK IN BIO.

Don’t forget: You can still add on the new Money Mama VIP Mentorship to go even deeper in this work. Through the mentorship, you will gain access to a private VIP group with me in the AF app.

If you’re feeling called to join, we’d love to have you.

To your big, beautiful, at times messy, but always thriving life. 🖤

Qs? Just ask.

Alumni: Tell us about this course.",0,0,462.0,4.0,5093.0,0,Wednesday
127512.0,54.346,Too far?,0,0,7672.0,51.0,38682.0,16,Monday
98663.0,27.033,Wahala jam network!! Dj YK just dey mulle anyhow seh ! As in obleeeeeeee 😂🙆🏾‍♂️🙆🏾‍♂️🏃🏽‍♂️🏃🏽‍♂️🏃🏽‍♂️🏃🏽‍♂️🏃🏽‍♂️,0,0,9249.0,75.0,43507.0,15,Sunday
49657.0,11.076,"Exploring the stunning skyline of New York City with @dcrafts_nyc! 🏙️

💡 New York City’s skyline is iconic, featuring skyscrapers like the Empire State Building and One World Trade Center. For stunning views, visit rooftops such as Top of the Rock at Rockefeller Center and the Edge at Hudson Yards. Enjoy activities like dining at rooftop bars, taking helicopter tours, or simply enjoying the panoramic cityscape.

What’s your favorite thing about New York City? ✨

🎥 @dcrafts_nyc 
📍 New York City, United States of America 

#usa #america #travel #nyc #newyork #newyorkcity #traveling",2,7,2586.0,76.0,7561.0,13,Thursday
119642.0,34.966,"@Azzaro_Parfums asked me questions and I gave them answers. 
#AzzaroWanted #AllinAdrenaline #AzzaroParfums #azzarowantedeaudeparfum",1,4,5408.0,92.0,33041.0,14,Sunday
39116483.0,5.0,"PARKOUR! 🤙

Now that’s one way to make your entrance into the circuit 😂

#F1 #Formula1 #JapaneseGP",0,3,1037631.0,1599.0,14530107.0,4,Sunday
475550.0,30.933,"Baddy On The Floor is out now
 
Thank you to @honeydijon for the inspiration. This is the first of much more to come…

Love Jamie xx",1,0,19189.0,389.0,108372.0,17,Monday
38532.0,16.578,"They don’t make it easier, but they do make it… better.

🖤 I’m not available for doing less of what I love. I’m also not available for not being with them when I want to be. I’m also unavailable for doing things that kind of suck that are considered “kid things.”

So… we do the things we like… with them with us.

So far… so good. 🖤",0,0,1237.0,46.0,9747.0,18,Sunday
5426391.0,9.868,Baddy at Coachella,0,0,12094.0,108.0,358103.0,12,Friday
16937354.0,7.0,😂,0,0,3900087.0,22675.0,10110882.0,21,Friday
427192.0,44.743,"With her Women’s World Championship win, @yaonlylivvonce has now done EVERYTHING she said she was going to... but that doesn’t mean the Liv Morgan Revenge Tour is slowing down any time soon. #WWETheBump",1,1,36425.0,955.0,143298.0,19,Sunday
427883.0,24.472,"Benim Corny aşkımı duymayan, bilmeyen kaldı mı? Hani böyle iki öğün arasında ya da canınız tatlı, küçük bir atıştırmalık çektiğinde ne yesem diye düşünürsünüz ya, işte tam o anlar için birebir ve tatları da çok güzel! İçinde yulaf, kuru meyveler ve kuruyemişler var, adeta benim için yaratılmışlar 😂 

Peki sizin en favori Corny’niz hangisi? Emojilerle anlatin❤️🧡💛🤎@cornyturkiye #ÇokİyiGeldi #işbirliği",1,2,13410.0,75.0,90534.0,18,Thursday
47397.0,34.137,"POV: you’re inside The Sphere via @surangaw! 😍 

💡 The Sphere in Las Vegas, located at The Venetian Resort, is a revolutionary entertainment venue known for its massive LED display. It hosts concerts, immersive experiences, and shows in its state-of-the-art, globe-shaped structure, providing a unique and visually stunning experience for visitors.

Your first @ owes you a trip to Las Vegas! Tag them in the comments below and drop hints! ✨

🎥 @surangaw 
📍 The Sphere, Las Vegas 

#usa #america #vegas #lasvegas #thesphere #travel #traveling",2,7,1758.0,73.0,14277.0,20,Thursday
64430.0,10.517,"It was a good day!! 🖤 Thank you everyone in the M-Mama Mentorship for bringing such good Qs, so much heart and clear intention. You inspire me!

I did not expect that it would take 2.5 hours to answer all the Qs! You brought such good stuff! (I also didn’t expect to spent two hours with my favorite actress of all time! lol) But, I got in a flow with digging into each topic/situation you brought — decided to pump on the way home after (while enjoying my matcha) to make the timing work — and, in the end, had the best day.

Thank you to the Money Mamas for who you are and what you bring. I see you and I’m thankful. 🖤",0,0,2388.0,41.0,17368.0,0,Friday
888023.0,47.38,Yuki doing pookie things 🤭,0,0,43774.0,84.0,296122.0,23,Thursday
