views,duration,caption,verified_status,likes,comments,shares,downloads
849358.0,46,a colleague read  in a discussion board that yellowstone national park is home to a supervolcano,0,118304.0,580.0,24950.0,2886.0
371145.0,58,a colleague read  in a discussion board that the largest rock on earth is in australia,0,109147.0,252.0,18567.0,1059.0
235595.0,60,a colleague read  in a discussion board that canada has the most lakes in the world,0,28043.0,122.0,11007.0,236.0
888610.0,28,a colleague read  in a discussion board that mobile phone use in india is nearly 100%,0,479578.0,501.0,32366.0,1418.0
583816.0,5,a colleague read  in a discussion board that most car horns honk in the key of f,0,324642.0,999.0,17016.0,5795.0
965857.0,49,a colleague read  in a discussion board that 90% of the world’s data was generated after 2019,0,468565.0,395.0,773.0,1876.0
98073.0,28,"a colleague read  in a discussion board that there are almost 1.16 billion websites, but only about 200 million are active",0,25391.0,169.0,1740.0,425.0
602728.0,59,a colleague read  in a discussion board that cannonballs were the first objects thrown in international shot put events in the early 1900s,0,110613.0,68.0,2784.0,561.0
635003.0,28,a colleague read  in a discussion board that the first cricket balls were made of tightly packed sheep wool.,0,390040.0,663.0,111275.0,8847.0
804791.0,41,a colleague read  in a discussion board that kite flying is a professional sport in thailand.,0,471898.0,6868.0,176421.0,10362.0
208366.0,12,a colleague read  in a discussion board that the concorde was the fastest passenger jet ever,0,35864.0,115.0,8159.0,310.0
289501.0,20,"a colleague read  in a discussion board that a common garden snail has over 12,000 teeth",0,131137.0,183.0,14613.0,996.0
749188.0,57,a colleague read  in a discussion board that some ants can lift up to 20 times their own body weight,0,25479.0,1.0,5270.0,59.0
9245.0,18,a colleague read  in a discussion board that the volcano olympus mons on mars is over 3 times taller than mount everest,0,3833.0,3.0,423.0,13.0
456896.0,20,a colleague read  in a discussion board that we only see the same side of the moon,0,139858.0,1116.0,32585.0,2025.0
63084.0,7,a colleague read  in a discussion board that neptune radiates more heat than it gets from the sun,0,759.0,1.0,125.0,2.0
914482.0,40,"a colleague read  in a discussion board that through the seasons, a reindeer’s eyes will change color",0,745.0,1.0,14.0,12.0
91863.0,39,a colleague read  in a discussion board that new parents lose around 750 hours of sleep in the first year of their first child’s life,0,55889.0,170.0,9012.0,620.0
422545.0,41,a colleague read  in a discussion board that the pupil of a goat is rectangular,0,75806.0,643.0,924.0,1620.0
670668.0,37,a colleague read  in a discussion board that the scottish were the first people to fry chicken,0,443822.0,412.0,88470.0,1463.0
113702.0,25,a colleague read  in a discussion board that a banana is technically a berry,0,19510.0,91.0,1742.0,256.0
474353.0,13,a colleague read  in a discussion board that insects are attracted to light because of the moon,0,223144.0,1751.0,45224.0,2759.0
750585.0,56,a colleague read  in a discussion board that j is the only letter that doesn’t appear on the periodic table of elements,0,19639.0,90.0,6798.0,302.0
787596.0,44,a colleague read  in a discussion board that cats sleep for two-thirds of their lives,0,365756.0,326.0,1545.0,3239.0
522824.0,57,a colleague read  in a discussion board that ancient egyptians slept on pillows made of stone,0,202391.0,281.0,3299.0,2286.0
978343.0,43,a colleague read  in a discussion board that the netherlands is home to the population of tallest humans on earth,0,545928.0,1263.0,140869.0,3821.0
856721.0,6,a colleague read  in a discussion board that the people who are currently alive are only 7% of the total number of people who have ever lived,0,142691.0,268.0,39718.0,746.0
604085.0,35,a colleague read  in a discussion board that sweden has the most islands of any country,0,333297.0,1240.0,104617.0,6969.0
649941.0,45,"a colleague read  in a discussion board that in japan, its considered good luck when a sumo wrestler makes your baby cry",0,162188.0,39.0,57093.0,109.0
299513.0,32,a colleague read  in a discussion board that our sense of smell and taste decreases by 20%-50% during airplane flights,0,51423.0,107.0,17606.0,762.0
356492.0,45,a colleague read  in a discussion board that bees can fly higher than mount everest,0,71854.0,221.0,12765.0,1101.0
428391.0,35,a colleague read  in a discussion board that the french scrabble world champion winner doesn’t speak french,0,233427.0,1720.0,66579.0,3327.0
952618.0,31,a colleague read  in a discussion board that jobs in the field of agriculture are the most prevalent types of jobs in the world,0,202114.0,152.0,3168.0,2326.0
670763.0,51,a colleague read  in a discussion board that the elasticity of rubber bands will last much longer when they are refrigerated,0,64063.0,6.0,12912.0,9.0
791237.0,10,a colleague read  in a discussion board that the largest pair of eyes in the world belongs to the giant squid,0,200658.0,1413.0,54455.0,4470.0
432730.0,8,a colleague read  in a discussion board that smelling green apples help with weight loss,0,42590.0,638.0,8227.0,1048.0
6273.0,42,a colleague read  in a discussion board that outerspace partly smells like diesel fuel and barbeque,0,2635.0,13.0,287.0,22.0
820380.0,52,a colleague read  in a discussion board that driving south from detroit will lead to canada,0,65971.0,45.0,17239.0,69.0
293159.0,41,"a colleague read  in a discussion board that in a deck of cards, the king of hearts is the only king without a mustache",0,107975.0,306.0,22360.0,1358.0
250953.0,48,a colleague read  in a discussion board that the roar of a lion can be heard up to 5 miles away,0,152172.0,382.0,37007.0,1768.0
150838.0,51,a colleague read  in a discussion board that honeybees can recognize human faces,0,35572.0,10.0,12722.0,72.0
817942.0,51,a colleague read  in a discussion board that applying an equal amount of pressure to the total surface area of an egg will prevent it from breaking,0,522060.0,2198.0,157408.0,5722.0
778669.0,28,"a colleague read  in a discussion board that there are over 6,000 species of grass",0,408196.0,735.0,84266.0,3256.0
864632.0,43,a colleague read  in a discussion board that the town of calama in chile has never experienced rain,0,203895.0,1440.0,26113.0,3004.0
885404.0,56,a colleague read  in a discussion board that redwoods are the tallest trees,0,165497.0,199.0,32726.0,394.0
627097.0,15,a colleague read  in a discussion board a claim that yellowstone national park is home to a supervolcano,0,247374.0,2653.0,33643.0,5808.0
186197.0,45,a colleague read  in a discussion board a claim that damascus is the oldest continuously inhabited city in the world,0,86740.0,734.0,21030.0,1436.0
113046.0,44,a colleague read  in a discussion board a claim that the number of businesses allowing employees to bring pets to the workplace has grown by 6% worldwide,0,58693.0,840.0,14789.0,1280.0
945862.0,40,a colleague read  in a discussion board a claim that more businesses will be owned by women than men by 2045,0,287587.0,1147.0,47286.0,2247.0
998322.0,56,a colleague read  in a discussion board a claim that it would take less than a month to get to the moon by car at 60mph,0,198218.0,48.0,60498.0,126.0
3018.0,16,a colleague read  in a discussion board a claim that 90% of drivers admit to singing in the car,0,1355.0,12.0,2.0,26.0
179460.0,59,a colleague read  in a discussion board a claim that elvis presley has sold more records than the music band the beatles,0,73026.0,959.0,273.0,1606.0
144692.0,15,"a colleague read  in a discussion board a claim that 99% of individuals in denmark, ireland and the united arab emirates have internet access",0,72528.0,305.0,26341.0,1137.0
846365.0,22,a colleague read  in a discussion board a claim that an average user spends 40% of their day on the internet,0,67867.0,288.0,5304.0,581.0
76301.0,41,"a colleague read  in a discussion board a claim that 1920 was the last time the event ""tug-of-war"" was played in the summer olympics",0,22680.0,102.0,8654.0,477.0
651079.0,38,a colleague read  in a discussion board a claim that kite flying is a professional sport in thailand.,0,405086.0,539.0,114091.0,4968.0
564030.0,23,a colleague read  in a discussion board a claim that india’s trains transport roughly 23 million passengers each day,0,238373.0,3080.0,40303.0,4706.0
395199.0,7,a colleague read  in a discussion board a claim that adult cats only meow to humans,0,117925.0,43.0,13256.0,1078.0
254659.0,6,a colleague read  in a discussion board a claim that the volcano olympus mons on mars is over 3 times taller than mount everest,0,63788.0,47.0,9101.0,252.0
57142.0,13,a colleague read  in a discussion board a claim that it would take 258 earth days to drive around one of saturn’s rings at a speed of 75 mph,0,2186.0,19.0,557.0,52.0
625988.0,26,a colleague read  in a discussion board a claim that the chinese began to document halley’s comet in 240 b.c.,0,41688.0,35.0,5820.0,117.0
202120.0,19,a colleague read  in a discussion board a claim that neptune radiates more heat than it gets from the sun,1,99968.0,3.0,33508.0,26.0
938826.0,16,a colleague read  in a discussion board a claim that a single day on venus takes 243 earth days,0,254682.0,2308.0,57075.0,6364.0
330814.0,30,a colleague read  in a discussion board a claim that the sun takes over one earth month to make a full rotation,0,203318.0,35.0,19076.0,431.0
871870.0,22,a colleague read  in a discussion board a claim that the moon’s craters might be the coldest places in the solar system,0,423571.0,299.0,95271.0,503.0
623950.0,52,a colleague read  in a discussion board a claim that the bent joint in the legs of the flamingo is its ankles,0,413003.0,3001.0,159147.0,5075.0
25830.0,14,a colleague read  in a discussion board a claim that there is a world championship for throwing mobile phones,0,2543.0,12.0,119.0,36.0
317806.0,20,a colleague read  in a discussion board a claim that it is illegal to waste food in french supermarkets,0,57413.0,516.0,6108.0,1123.0
61447.0,48,a colleague read  in a discussion board a claim that canned pumpkins do not contain actual pumpkins,0,38026.0,134.0,4568.0,614.0
416257.0,20,a colleague read  in a discussion board a claim that take out restaurants have been found in the remains of pompeii,0,117144.0,338.0,34675.0,2072.0
32082.0,17,a colleague read  in a discussion board a claim that dogs can understand up to 250 hand gestures and words,0,12757.0,33.0,4366.0,204.0
244030.0,55,a colleague read  in a discussion board a claim that a banana is technically a berry,0,93042.0,153.0,36657.0,646.0
308814.0,14,a colleague read  in a discussion board a claim that a full jumbo jet tank has enough fuel to drive a car around the world four times,0,156294.0,1481.0,4504.0,3672.0
927062.0,27,a colleague read  in a discussion board a claim that the population of the united states increases by one person every 12 seconds,0,203162.0,1906.0,40431.0,4254.0
443215.0,24,a colleague read  in a discussion board a claim that sweden has the most islands of any country,0,231756.0,482.0,38599.0,4663.0
75032.0,29,a colleague read  in a discussion board a claim that human ears and noses never stop growing,0,29389.0,23.0,4911.0,302.0
562561.0,44,a colleague read  in a discussion board a claim that the eye of an ostrich is bigger than its brain,0,61543.0,555.0,24158.0,881.0
802609.0,16,a colleague read  in a discussion board a claim that the largest pair of eyes in the world belongs to the giant squid,0,394180.0,1844.0,38312.0,6216.0
418271.0,26,a colleague read  in a discussion board a claim that human eyeballs do not grow or change their size as they age,0,2741.0,10.0,322.0,31.0
811557.0,47,a colleague read  in a discussion board a claim that the world’s largest pyramid cannot be found in egypt,0,197209.0,140.0,51539.0,1447.0
653040.0,54,a colleague read  in a discussion board a claim that sea otters are born unable to swim,0,16222.0,53.0,1471.0,139.0
179544.0,8,a colleague read  in a discussion board a claim that snakes can predict earthquakes,0,81700.0,4.0,14476.0,154.0
48905.0,18,a colleague read  in a discussion board a claim that cats can't taste sweet flavors,0,13029.0,1.0,2737.0,154.0
77186.0,47,a colleague read  in a discussion board a claim that frigate birds can sleep while flying,0,7885.0,1.0,1189.0,29.0
531395.0,58,a colleague read  in a discussion board a claim that playing dance music helps ward off mosquitoes,0,117709.0,82.0,26552.0,2653.0
118126.0,11,a colleague read  in a discussion board a claim that alaska is the only u.s. state whose name can be typed on a single row on the american standard keyboard,0,44380.0,462.0,14429.0,841.0
304741.0,58,a colleague read  in a discussion board a claim that ravens are always aware when someone is watching them,0,50080.0,277.0,7615.0,462.0
776792.0,21,a colleague read  in a discussion board a claim that the human brain uses 20% of the body's oxygen,0,226182.0,928.0,62539.0,1507.0
74780.0,20,a colleague read  in a discussion board a claim that the largest living thing on earth is a tree,0,16207.0,126.0,1334.0,218.0
417050.0,25,a colleague read  in a discussion board a claim that there are 366 dimples on a regulation golf ball,0,265930.0,562.0,15794.0,1563.0
645788.0,11,a colleague read  in a discussion board a claim that ketchup leaves the bottle at a measured speed of 25 miles per year,0,407340.0,307.0,131017.0,831.0
262349.0,8,a colleague read  in a discussion board a claim that a giant tortoise that was believed to be extinct was found in the galapagos islands,0,142178.0,370.0,27177.0,617.0
13741.0,6,a colleague read  on a website that humans will live on mars by 2035,0,2055.0,20.0,798.0,42.0
8954.0,44,a colleague read  on a website that 20% of the world's oxygen is produced in the amazon jungles,0,4256.0,9.0,890.0,18.0
30953.0,14,a colleague read  on a website that mobile phone use in india is nearly 100%,0,7926.0,40.0,2865.0,75.0
132601.0,8,a colleague read  on a website that a modern formula 1 racing car can drive upside down in a tunnel at 120mph,0,83821.0,601.0,5630.0,2055.0
125198.0,48,a colleague read  on a website that the highest total mileage clocked by a single car is 2850000 million miles,0,46072.0,459.0,9135.0,1082.0
854777.0,38,a colleague read  on a website that the oldest playable musical instruments were found in china,0,534967.0,296.0,77108.0,10620.0
719153.0,33,a colleague read  on a website that the earliest playable recording of a person singing was recorded in 1860,0,147589.0,609.0,27796.0,1410.0
788097.0,41,a colleague read  on a website that the harmonica is the best selling musical instrument,0,105721.0,1635.0,34128.0,2565.0
813689.0,58,a colleague read  on a website that the japanese word ‘karaoke’ comes from a phrase meaning ’empty orchestra’,0,57671.0,526.0,22284.0,879.0
642865.0,6,a colleague read  on a website that 90% of the world’s data was generated after 2019,0,287654.0,702.0,338.0,4408.0
840361.0,5,a colleague read  on a website that it would take a 50 petabyte drive to store every written work ever created,0,313893.0,2872.0,49464.0,4738.0
882233.0,59,a colleague read  on a website that singapore has the fastest internet connectivity in the world.,0,470541.0,979.0,137531.0,1756.0
612704.0,32,a colleague read  on a website that 1 in 3 people have never used the internet,0,351906.0,19.0,21645.0,118.0
585971.0,30,a colleague read  on a website that the longest recorded cricket match lasted 14 days,0,268004.0,1520.0,41226.0,4393.0
149059.0,26,a colleague read  on a website that american basketball legend wilt chamberlain never fouled out of a game,0,4753.0,48.0,1551.0,118.0
62149.0,25,a colleague read  on a website that a dog’s sense of smell is much more powerful than a human's,0,26919.0,29.0,10734.0,195.0
920831.0,11,a colleague read  on a website that reindeer grow new antlers every year,0,527889.0,338.0,102677.0,4744.0
348230.0,11,a colleague read  on a website that the volcano olympus mons on mars is over 3 times taller than mount everest,0,204973.0,743.0,28137.0,4939.0
795092.0,40,a colleague read  on a website that it would take 258 earth days to drive around one of saturn’s rings at a speed of 75 mph,0,513899.0,2606.0,14995.0,7691.0
783641.0,57,a colleague read  on a website that it snows metal and rains acid on venus,0,494072.0,594.0,190153.0,7432.0
524300.0,20,a colleague read  on a website that the moon was once part of the earth,0,2815.0,22.0,582.0,42.0
426615.0,7,a colleague read  on a website that saturn is less dense than water,0,35804.0,62.0,13123.0,174.0
217753.0,46,a colleague read  on a website that a day on mars is about the same length as on earth,0,20806.0,252.0,6392.0,433.0
532643.0,15,a colleague read  on a website that the moon’s craters might be the coldest places in the solar system,1,274418.0,230.0,3776.0,4802.0
34090.0,33,a colleague read  on a website that it rains diamonds on jupiter and saturn,0,15945.0,56.0,2771.0,184.0
340501.0,46,a colleague read  on a website that avocados never ripen while they are still attached to the tree,0,56732.0,74.0,15657.0,303.0
434117.0,35,a colleague read  on a website that china owns all of the pandas in the world,0,67040.0,794.0,21949.0,1381.0
451340.0,12,a colleague read  on a website that a crocodile cannot stick its tongue out,0,234942.0,2532.0,64351.0,5804.0
422316.0,11,a colleague read  on a website that sneezing while traveling at 60 mph makes you close your eyes for 50 feet,0,104763.0,1518.0,7786.0,2534.0
616613.0,60,a colleague read  on a website that may 22nd is the least common birth date,0,74693.0,850.0,26892.0,1483.0
149191.0,27,a colleague read  on a website that penguins can jump as high as 9 feet in the air,0,28815.0,257.0,10956.0,715.0
279547.0,39,a colleague read  on a website that millions of trees are estimated to be planted by squirrels that forgot their buried nuts,0,157682.0,1603.0,16516.0,3633.0
248890.0,23,"a colleague read  on a website that in japan, its considered good luck when a sumo wrestler makes your baby cry",0,62108.0,583.0,9381.0,1073.0
881874.0,45,a colleague read  on a website that human eyeballs do not grow or change their size as they age,0,452531.0,1146.0,94704.0,2297.0
56312.0,19,a colleague read  on a website that outerspace partly smells like diesel fuel and barbeque,0,12746.0,138.0,4652.0,229.0
483691.0,55,a colleague read  on a website that the largest recorded snowflake was 15 inches wide,0,113017.0,1033.0,624.0,2451.0
997647.0,55,a colleague read  on a website that losing weight alters brain activity,0,76021.0,46.0,11195.0,558.0
328564.0,40,a colleague read  on a website that driving south from detroit will lead to canada,0,212456.0,46.0,2836.0,2951.0
658442.0,19,a colleague read  on a website that cats can't taste sweet flavors,0,265940.0,84.0,66405.0,898.0
646479.0,57,a colleague read  on a website that your fingernails on your dominant hand grow faster,0,146646.0,795.0,58354.0,1629.0
210167.0,41,a colleague read  on a website that frigate birds can sleep while flying,0,133935.0,446.0,46405.0,900.0
444613.0,55,a colleague read  on a website that honeybees can recognize human faces,0,145657.0,95.0,49691.0,1096.0
729598.0,19,a colleague read  on a website that a giant tortoise that was believed to be extinct was found in the galapagos islands,0,312455.0,841.0,73767.0,7108.0
498253.0,42,a colleague read  on a website a claim that austrian physicist erwin schrödinger was allergic to cats,0,120609.0,402.0,10121.0,870.0
702334.0,41,a colleague read  on a website a claim that there are more microorganisms in one teaspoon of soil than people on the planet,1,111118.0,210.0,40504.0,1197.0
189922.0,21,a colleague read  on a website a claim that yellowstone national park is home to a supervolcano,0,110240.0,121.0,34308.0,259.0
263531.0,27,a colleague read  on a website a claim that the largest rock on earth is in australia,0,144494.0,753.0,9388.0,1777.0
461932.0,60,a colleague read  on a website a claim that damascus is the oldest continuously inhabited city in the world,0,68918.0,121.0,11954.0,286.0
264435.0,58,a colleague read  on a website a claim that seventy percent of small businesses are owned and operated by a single person.,0,119795.0,328.0,15652.0,1155.0
707211.0,15,a colleague read  on a website a claim that the number of businesses allowing employees to bring pets to the workplace has grown by 6% worldwide,0,100812.0,567.0,33185.0,1551.0
398057.0,20,a colleague read  on a website a claim that the total number of multinational companies investing in green initiatives has increased by 35% since 2020,0,151917.0,546.0,40314.0,1502.0
219577.0,35,a colleague read  on a website a claim that most car horns honk in the key of f,0,36299.0,14.0,9152.0,212.0
629110.0,44,a colleague read  on a website a claim that it would take less than a month to get to the moon by car at 60mph,0,241311.0,216.0,58652.0,786.0
283150.0,19,a colleague read  on a website a claim that the car radio was first introduced in 1922,0,98617.0,257.0,39113.0,1508.0
332003.0,54,a colleague read  on a website a claim that violins are constructed from 70 individual wooden pieces,0,63293.0,489.0,24054.0,1580.0
595677.0,5,"a colleague read  on a website a claim that the most recorded song in history is ""summertime"" written by george gershwin and dorothy heyward",0,356571.0,137.0,113230.0,343.0
429889.0,18,"a colleague read  on a website a claim that 99% of individuals in denmark, ireland and the united arab emirates have internet access",0,117396.0,1563.0,34620.0,2831.0
482347.0,9,a colleague read  on a website a claim that india’s trains transport roughly 23 million passengers each day,0,193603.0,247.0,35715.0,2570.0
684706.0,20,a colleague read  on a website a claim that the busiest airport in the world is in the united states,0,32583.0,90.0,9556.0,653.0
16594.0,29,a colleague read  on a website a claim that the longest possible train journey in the world is from portugal to singapore,0,8250.0,14.0,1099.0,109.0
80254.0,26,a colleague read  on a website a claim that one-third of the world’s airports are located in the u.s.,0,52473.0,56.0,12686.0,125.0
324159.0,60,a colleague read  on a website a claim that koalas sleep up to 22 hours per day,0,9027.0,89.0,1958.0,150.0
119259.0,10,a colleague read  on a website a claim that footprints left on the moon won’t disappear as there is no wind,0,28577.0,4.0,9764.0,176.0
887853.0,49,a colleague read  on a website a claim that the chinese began to document halley’s comet in 240 b.c.,0,518971.0,4734.0,172651.0,12524.0
226290.0,31,a colleague read  on a website a claim that australia is wider than the moon,0,100908.0,824.0,21887.0,1703.0
886342.0,35,a colleague read  on a website a claim that saturn is less dense than water,0,382904.0,1243.0,86237.0,5938.0
277342.0,45,a colleague read  on a website a claim that the sun takes over one earth month to make a full rotation,0,170785.0,62.0,52281.0,93.0
534473.0,43,a colleague read  on a website a claim that pluto could theoretically sustain life,0,274126.0,433.0,14219.0,672.0
483865.0,10,a colleague read  on a website a claim that it takes an average of 364 licks to get to the center of a lollipop,0,73257.0,431.0,29287.0,963.0
977130.0,41,a colleague read  on a website a claim that the pupil of a goat is rectangular,0,12176.0,8.0,2541.0,90.0
268451.0,55,a colleague read  on a website a claim that a double rainbow is a mirror image of the first rainbow,0,9471.0,3.0,2494.0,51.0
709003.0,6,a colleague read  on a website a claim that evidence from seymour island suggest that penguins were once 6 ft tall,0,272591.0,211.0,20676.0,2929.0
665093.0,30,a colleague read  on a website a claim that captive ravens can speak better than parrots,0,159675.0,515.0,32737.0,1895.0
353547.0,29,a colleague read  on a website a claim that typing keyboards were previously arranged alphabetically,0,153363.0,331.0,58150.0,916.0
984626.0,58,a colleague read  on a website a claim that antarctica is the only continent without any reptiles or snakes,0,298343.0,326.0,5439.0,6255.0
316587.0,53,a colleague read  on a website a claim that australia has the most number of venomous snakes worldwide,0,110689.0,41.0,6323.0,1803.0
600408.0,60,"a colleague read  on a website a claim that at birth, baby pandas are smaller than mice",0,159566.0,51.0,60989.0,153.0
518535.0,52,a colleague read  on a website a claim that may 22nd is the least common birth date,0,30575.0,158.0,11214.0,361.0
524485.0,58,a colleague read  on a website a claim that butterflies taste with their feet,0,337446.0,4881.0,14373.0,8312.0
673070.0,44,a colleague read  on a website a claim that the population of the united states increases by one person every 12 seconds,0,371057.0,965.0,35468.0,5576.0
958062.0,8,"a colleague read  on a website a claim that the canary islands are named after types of dogs, not birds",0,369117.0,176.0,75184.0,1808.0
306887.0,26,a colleague read  on a website a claim that the people who are currently alive are only 7% of the total number of people who have ever lived,0,29104.0,90.0,6707.0,250.0
851324.0,45,a colleague read  on a website a claim that there are more than 24 time zones around the world,0,169252.0,429.0,53193.0,1474.0
551980.0,58,"a colleague read  on a website a claim that cows have ""best friends"" and will get stressed when separated",0,46699.0,58.0,3087.0,238.0
178141.0,39,a colleague read  on a website a claim that new zealanders have more pets per household than any other country,0,93259.0,94.0,34140.0,253.0
293927.0,26,a colleague read  on a website a claim that q' is the only letter that doesn’t appear in any u.s. state name,0,25600.0,303.0,8766.0,637.0
641421.0,8,a colleague read  on a website a claim that human ears and noses never stop growing,0,371273.0,4584.0,66905.0,8337.0
278116.0,7,a colleague read  on a website a claim that wild boars wash their food,0,179115.0,847.0,24664.0,4031.0
734348.0,5,a colleague read  on a website a claim that there are billions of eggs produced commercially each year,0,75580.0,913.0,10803.0,1787.0
587483.0,11,a colleague read  on a website a claim that the elasticity of rubber bands will last much longer when they are refrigerated,0,170548.0,524.0,18054.0,1475.0
919373.0,15,a colleague read  on a website a claim that the largest pair of eyes in the world belongs to the giant squid,0,119715.0,434.0,43041.0,829.0
359465.0,15,a colleague read  on a website a claim that buttermilk does not contain any butter,0,49373.0,1.0,7375.0,2.0
494777.0,14,a colleague read  on a website a claim that most children in the world are born on a thursday,0,182308.0,596.0,54535.0,1983.0
692830.0,28,a colleague read  on a website a claim that humans are more likely to have a weird or scary dream when sleeping on their stomach,0,183086.0,535.0,58004.0,1375.0
725305.0,28,a colleague read  on a website a claim that pineapples are named after pinecones,0,250867.0,1428.0,64846.0,5410.0
485273.0,10,a colleague read  on a website a claim that the most successful predator is a wild dog,0,205984.0,794.0,59795.0,1377.0
823758.0,7,a colleague read  on a website a claim that the world’s largest pyramid cannot be found in egypt,0,457855.0,2311.0,52567.0,3900.0
959078.0,43,a colleague read  on a website a claim that no two teeth from different people will ever be alike,0,459148.0,251.0,181902.0,440.0
523194.0,19,a colleague read  on a website a claim that snakes can predict earthquakes,0,8528.0,61.0,2436.0,111.0
235246.0,22,a colleague read  on a website a claim that bananas get their curved shape by growing towards the sun,1,36353.0,368.0,2844.0,682.0
462483.0,18,a colleague read  on a website a claim that playing dance music helps ward off mosquitoes,0,218132.0,195.0,79516.0,4703.0
585803.0,9,a colleague read  on a website a claim that the average american spends time totalling 2.5 days annually looking for lost items,0,44603.0,530.0,4187.0,940.0
501253.0,50,a colleague read  on a website a claim that violin bows are made from horsehair,1,175493.0,770.0,41539.0,3368.0
516187.0,12,a colleague read  on a website a claim that you can burn calories just by standing,0,221047.0,1486.0,30552.0,3419.0
908701.0,33,a colleague read  on a website a claim that the moon is moving away from the earth,0,133244.0,1286.0,34578.0,2806.0
277690.0,9,a colleague read  on a website a claim that there are 366 dimples on a regulation golf ball,0,161187.0,371.0,1207.0,3669.0
213411.0,33,a colleague read  in the news that humans will live on mars by 2035,0,74919.0,595.0,19497.0,894.0
571685.0,56,a colleague read  in the news that we will all fly with individual jetpacks by 2032,0,211249.0,174.0,32508.0,1238.0
210075.0,15,a colleague read  in the news that nucelear fission is now being used to produce electricity,0,17675.0,59.0,6788.0,336.0
430491.0,37,a colleague read  in the news that earth days are getting longer over time due to orbital expansion,0,107809.0,786.0,38704.0,2630.0
240292.0,44,a colleague read  in the news that 20% of the world's oxygen is produced in the amazon jungles,0,56855.0,47.0,1219.0,299.0
376974.0,27,a colleague read  in the news that the rubik's cube is the best-selling product of all time,0,120351.0,12.0,23754.0,687.0
589038.0,43,a colleague read  in the news that 90% of goods are shipped by ocean freight,0,350475.0,988.0,120533.0,6310.0
151716.0,49,a colleague read  in the news that 1 billion cars are currently in use around the world,0,43753.0,241.0,6048.0,428.0
683902.0,27,a colleague read  in the news that the oldest playable musical instruments were found in china,0,195364.0,4.0,9286.0,190.0
386632.0,14,a colleague read  in the news that the origins of the banjo instrument begin in africa,0,101431.0,749.0,24283.0,1802.0
330020.0,41,a colleague read  in the news that 90% of the world’s data was generated after 2019,0,147079.0,28.0,57780.0,42.0
512258.0,33,"a colleague read  in the news that starting in 1990, american basketball player michael jordan and the chicago bulls never had a three-game losing streak for eight years",0,119932.0,812.0,17771.0,1527.0
337280.0,18,a colleague read  in the news that the concorde was the fastest passenger jet ever,0,182985.0,897.0,12762.0,4530.0
886434.0,60,a colleague read  in the news that the biggest passenger bus in the world operates in brazil,0,239270.0,7.0,95499.0,162.0
663814.0,19,a colleague read  in the news that there are currently over 300 cruise ships operating around the world,0,147837.0,772.0,46650.0,1487.0
187411.0,50,a colleague read  in the news that a dog’s sense of smell is much more powerful than a human's,0,49089.0,490.0,3776.0,1013.0
312847.0,45,a colleague read  in the news that reindeer grow new antlers every year,0,192394.0,109.0,13144.0,1305.0
653417.0,7,a colleague read  in the news that the hottest planet in our solar system is venus.,0,116850.0,17.0,1666.0,1961.0
212584.0,37,a colleague read  in the news that jupiter has the most moons,0,91189.0,873.0,29014.0,2234.0
20706.0,44,a colleague read  in the news that the chinese began to document halley’s comet in 240 b.c.,0,1896.0,4.0,518.0,17.0
776943.0,44,a colleague read  in the news that a day on mars is about the same length as on earth,0,299394.0,335.0,84657.0,651.0
229060.0,43,a colleague read  in the news that 5 dwarf planets are recognized in the solar system,0,24947.0,15.0,2373.0,35.0
684608.0,53,a colleague read  in the news that mars has running water,0,258033.0,539.0,3779.0,1554.0
136473.0,5,a colleague read  in the news that astronauts can grow as much as two inches in space,0,66559.0,200.0,14380.0,389.0
172195.0,58,a colleague read  in the news that the bent joint in the legs of the flamingo is its ankles,0,81426.0,93.0,21726.0,334.0
887421.0,14,"a colleague read  in the news that through the seasons, a reindeer’s eyes will change color",0,355925.0,3250.0,132394.0,7626.0
138252.0,5,a colleague read  in the news that the pupil of a goat is rectangular,0,13707.0,24.0,5421.0,48.0
915164.0,49,a colleague read  in the news that elephants will console each other during stressful situations,0,479365.0,116.0,70935.0,318.0
975807.0,27,a colleague read  in the news that australia has the most number of beaches in the world,0,398222.0,175.0,58840.0,660.0
289073.0,15,a colleague read  in the news that j is the only letter that doesn’t appear on the periodic table of elements,0,138476.0,80.0,21179.0,1928.0
73980.0,27,a colleague read  in the news that penguins can jump as high as 9 feet in the air,1,31130.0,363.0,10183.0,746.0
536143.0,36,a colleague read  in the news that only one-fourth of the sahara desert is sandy,0,316867.0,450.0,119606.0,1248.0
634703.0,30,a colleague read  in the news that x-rays can’t distinguish real diamonds from fake ones,0,26085.0,0.0,10233.0,4.0
871843.0,25,a colleague read  in the news that the continental tectonic plates move at the same rate that fingernails grow,0,286158.0,354.0,109098.0,4413.0
61259.0,34,a colleague read  in the news that the sound of knuckles cracking is actually gasses that are released when pressure is put on them,0,2136.0,3.0,115.0,12.0
801969.0,36,a colleague read  in the news that leeches were historically used to predict the weather,0,168293.0,1421.0,60917.0,2750.0
737583.0,21,a colleague read  in the news that alaska is the only u.s. state whose name can be typed on a single row on the american standard keyboard,0,272706.0,418.0,105354.0,895.0
307521.0,12,a colleague read  in the news that you can burn calories just by standing,0,127296.0,815.0,27072.0,1436.0
362241.0,6,a colleague read  in the news that mice typically only live for 6 months in the wild,0,80292.0,116.0,12947.0,592.0
